Date,,target_return
2018-07-24,V,0.009427327277896635
2018-07-24,PG,0.05571013705912442
2018-07-24,UNH,0.027434312210200984
2018-07-24,HD,-0.014978323022767692
2018-07-24,MA,-0.025203315532037474
2018-07-24,BAC,0.004900359359686357
2018-07-24,XOM,-0.02681755861495061
2018-07-24,CVX,-0.030700750098697105
2018-07-24,KO,0.014793682463900337
2018-07-24,PEP,-0.021587200825241237
2018-07-24,DIS,0.011242167342425446
2018-07-25,AAPL,0.1099882756035031
2018-07-25,MSFT,-0.02571847677134209
2018-07-25,AMZN,0.021082737267990703
2018-07-25,GOOGL,-0.04293292389399472
2018-07-25,META,-0.2050574712643678
2018-07-25,NVDA,0.05941643456495549
2018-07-25,TSLA,0.03679303492739061
2018-07-25,JPM,-0.00398138726153674
2018-07-25,JNJ,0.050382507921502784
2018-07-25,V,-0.002284664830119465
2018-07-25,PG,0.047441778107556676
2018-07-25,UNH,0.025745387776514805
2018-07-25,HD,-0.004069181623908014
2018-07-25,MA,-0.04167482836544667
2018-07-25,BAC,-0.007451708158053294
2018-07-25,XOM,-0.044217064758994895
2018-07-25,CVX,-0.045517524804790654
2018-07-25,KO,-0.008511999520169233
2018-07-25,PEP,-0.028656790123456788
2018-07-25,DIS,0.007431874483897705
2018-07-26,AAPL,0.11688585527030848
2018-07-26,MSFT,-0.007503390673939014
2018-07-26,AMZN,0.05386615044247778
2018-07-26,GOOGL,-0.037923076442628934
2018-07-26,META,-0.009162600703506052
2018-07-26,NVDA,0.06821733190913437
2018-07-26,TSLA,0.05273121267114411
2018-07-26,JPM,-0.0014566570216812957
2018-07-26,JNJ,0.04381378708400674
2018-07-26,V,0.013449518346937195
2018-07-26,PG,0.04084464226948459
2018-07-26,UNH,0.028366549755266535
2018-07-26,HD,0.009525457021048567
2018-07-26,MA,0.009837586091212325
2018-07-26,BAC,-0.0015846726738757422
2018-07-26,XOM,-0.04508195481214072
2018-07-26,CVX,-0.030867301662426905
2018-07-26,KO,-0.013165335186693716
2018-07-26,PEP,-0.024649413627591654
2018-07-26,DIS,-0.013928828181164588
2018-07-27,AAPL,0.14498766589154832
2018-07-27,MSFT,0.021732005045639324
2018-07-27,AMZN,0.06075596911851289
2018-07-27,GOOGL,0.002697926729821276
2018-07-27,META,0.014694951112127708
2018-07-27,NVDA,0.09479046646870581
2018-07-27,TSLA,0.0743337371290127
2018-07-27,JPM,0.005874968124129687
2018-07-27,JNJ,0.03246480982330047
2018-07-27,V,0.034762862035589315
2018-07-27,PG,0.035453237649367475
2018-07-27,UNH,0.043450815818343314
2018-07-27,HD,0.02453547964689684
2018-07-27,MA,0.04236634486930657
2018-07-27,BAC,0.008049401016241298
2018-07-27,XOM,-0.0084416150150598
2018-07-27,CVX,-0.03539542239514104
2018-07-27,KO,-0.011246849909890555
2018-07-27,PEP,-0.016205423384486717
2018-07-27,DIS,-0.002536231884057938
2018-07-30,AAPL,0.16092758958762676
2018-07-30,MSFT,0.050256764162624146
2018-07-30,AMZN,0.08632996481604316
2018-07-30,GOOGL,0.012860660673401858
2018-07-30,META,0.030398690517946747
2018-07-30,NVDA,0.1239545009396259
2018-07-30,TSLA,0.07474915609960364
2018-07-30,JPM,-0.005079111301753758
2018-07-30,JNJ,0.022971960069503528
2018-07-30,V,0.06556105800606549
2018-07-30,PG,0.04091104677637003
2018-07-30,UNH,0.05780905016701854
2018-07-30,HD,0.023750838978223054
2018-07-30,MA,0.07453425783734313
2018-07-30,BAC,-0.001318482437319024
2018-07-30,XOM,-0.007732031096517211
2018-07-30,CVX,-0.053247336915986154
2018-07-30,KO,-0.01858205329446505
2018-07-30,PEP,-0.026286517357892447
2018-07-30,DIS,-0.0004528575310207561
2018-07-31,AAPL,0.17586474673293262
2018-07-31,MSFT,0.06049756020809327
2018-07-31,AMZN,0.12414483751912875
2018-07-31,GOOGL,0.03049915439143991
2018-07-31,META,0.019237455093290112
2018-07-31,NVDA,0.13785323406880123
2018-07-31,TSLA,0.023042865767759935
2018-07-31,JPM,0.006711940919080561
2018-07-31,JNJ,0.024497354047924524
2018-07-31,V,0.0771341206403704
2018-07-31,PG,0.03229886565268125
2018-07-31,UNH,0.06238669365484473
2018-07-31,HD,0.026256788120507357
2018-07-31,MA,0.08370667782824603
2018-07-31,BAC,0.008336230346602136
2018-07-31,XOM,0.002296963442474098
2018-07-31,CVX,-0.038710301903959854
2018-07-31,KO,-0.027852572811936538
2018-07-31,PEP,-0.025522292048097417
2018-07-31,DIS,-0.00988053534536959
2018-08-01,AAPL,0.12058092712012836
2018-08-01,MSFT,0.05782298543703979
2018-08-01,AMZN,0.11418507987558213
2018-08-01,GOOGL,0.017397943568605134
2018-08-01,META,0.03489659190212624
2018-08-01,NVDA,0.12762670013550292
2018-08-01,TSLA,0.007678500199441496
2018-08-01,JPM,-0.003965208493220795
2018-08-01,JNJ,0.02413339556196692
2018-08-01,V,0.0632556376729203
2018-08-01,PG,0.03420648514968039
2018-08-01,UNH,0.0593538626628316
2018-08-01,HD,0.020240666111196015
2018-08-01,MA,0.06249841097116349
2018-08-01,BAC,-0.007685469504269515
2018-08-01,XOM,0.011857162334841576
2018-08-01,CVX,-0.035370263868445884
2018-08-01,KO,-0.031106531428074846
2018-08-01,PEP,-0.01463653554916311
2018-08-01,DIS,-0.009300225733634315
2018-08-02,AAPL,0.1014101251341013
2018-08-02,MSFT,0.048063634103902686
2018-08-02,AMZN,0.09725076731013504
2018-08-02,GOOGL,-0.007517094597654261
2018-08-02,META,-0.0036287350456427614
2018-08-02,NVDA,0.12048749987914009
2018-08-02,TSLA,-0.13697983495474775
2018-08-02,JPM,-0.013667626829698354
2018-08-02,JNJ,0.03305317324185242
2018-08-02,V,0.059191370596666015
2018-08-02,PG,0.011555883626736208
2018-08-02,UNH,0.04834814843821378
2018-08-02,HD,0.03142096702646757
2018-08-02,MA,0.06699313306459787
2018-08-02,BAC,-0.011156441403029516
2018-08-02,XOM,0.013617333471558801
2018-08-02,CVX,-0.03352592021964773
2018-08-02,KO,-0.03485938766602248
2018-08-02,PEP,-0.02325195990870288
2018-08-02,DIS,-0.006423595403962756
2018-08-03,AAPL,0.10186094849914351
2018-08-03,MSFT,0.03781279695913842
2018-08-03,AMZN,0.11859331208968404
2018-08-03,GOOGL,-0.02168619618574552
2018-08-03,META,-0.03723703453706828
2018-08-03,NVDA,0.1260026689778584
2018-08-03,TSLA,-0.17008956844295664
2018-08-03,JPM,-0.01651262015142252
2018-08-03,JNJ,0.020324578917729097
2018-08-03,V,0.05857668472600008
2018-08-03,PG,0.004496695640850312
2018-08-03,UNH,0.04393386095552465
2018-08-03,HD,0.05357813193188399
2018-08-03,MA,0.07765647484758031
2018-08-03,BAC,-0.011798052741756493
2018-08-03,XOM,0.011435472849492312
2018-08-03,CVX,-0.032870639463288276
2018-08-03,KO,-0.03990047735291502
2018-08-03,PEP,-0.04528684112661718
2018-08-03,DIS,-0.02834406294706726
2018-08-06,AAPL,0.08888888888888902
2018-08-06,MSFT,0.006873701908812313
2018-08-06,AMZN,0.07959410093356789
2018-08-06,GOOGL,-0.031164450210833583
2018-08-06,META,-0.09968226614249553
2018-08-06,NVDA,0.0966165371694403
2018-08-06,TSLA,-0.17909760387380302
2018-08-06,JPM,-0.02176447726389419
2018-08-06,JNJ,0.03588422901778854
2018-08-06,V,0.02264835799404552
2018-08-06,PG,0.009319321419146265
2018-08-06,UNH,0.04228903219087132
2018-08-06,HD,0.048764122888319106
2018-08-06,MA,0.04786802030456849
2018-08-06,BAC,-0.01079365302303048
2018-08-06,XOM,0.025182634901863565
2018-08-06,CVX,-0.034332012467920614
2018-08-06,KO,-0.02723663353135508
2018-08-06,PEP,-0.03631233455828875
2018-08-06,DIS,-0.05243709308463829
2018-08-07,AAPL,0.08097948400143506
2018-08-07,MSFT,0.002584106272598641
2018-08-07,AMZN,0.05145290150766724
2018-08-07,GOOGL,-0.057213914444451563
2018-08-07,META,-0.11577172079865083
2018-08-07,NVDA,0.062024423098989256
2018-08-07,TSLA,-0.2598212980197354
2018-08-07,JPM,-0.029292186168976997
2018-08-07,JNJ,0.04802801705683901
2018-08-07,V,0.03145654560526956
2018-08-07,PG,0.00012027352090582255
2018-08-07,UNH,0.05002616340669164
2018-08-07,HD,0.050368730730572464
2018-08-07,MA,0.04998081350729078
2018-08-07,BAC,-0.016209590176602062
2018-08-07,XOM,0.0002587573687040656
2018-08-07,CVX,-0.0708786112494264
2018-08-07,KO,-0.015685147661347543
2018-08-07,PEP,0.0018631436314364702
2018-08-07,DIS,-0.05408243633499599
2018-08-08,AAPL,0.07161671864845975
2018-08-08,MSFT,-0.007844631360940935
2018-08-08,AMZN,0.03474651739711221
2018-08-08,GOOGL,-0.06638902459789908
2018-08-08,META,-0.1195593476617346
2018-08-08,NVDA,0.05265337698973971
2018-08-08,TSLA,-0.2891941043285958
2018-08-08,JPM,-0.0294299516908213
2018-08-08,JNJ,0.05369386686804356
2018-08-08,V,0.019145133665946723
2018-08-08,PG,-0.005364897082396514
2018-08-08,UNH,0.04010900074044743
2018-08-08,HD,0.04670528805902219
2018-08-08,MA,0.0406664783959334
2018-08-08,BAC,-0.02484686064318531
2018-08-08,XOM,0.024103575279469158
2018-08-08,CVX,-0.06593093241243209
2018-08-08,KO,-0.00930758459568548
2018-08-08,PEP,0.0016644791132938153
2018-08-08,DIS,-0.026313434171663763
2018-08-09,AAPL,0.04889825815240467
2018-08-09,MSFT,0.0011605566771020204
2018-08-09,AMZN,0.021327139034616582
2018-08-09,GOOGL,-0.07070288564416627
2018-08-09,META,-0.10328253864219783
2018-08-09,NVDA,0.07197526859029058
2018-08-09,TSLA,-0.18995858992964965
2018-08-09,JPM,-0.027162801565511874
2018-08-09,JNJ,0.052573330702378795
2018-08-09,V,0.030411194672054664
2018-08-09,PG,0.01203229099210823
2018-08-09,UNH,-0.0039184118506403465
2018-08-09,HD,0.06901800860548457
2018-08-09,MA,0.03972301925096611
2018-08-09,BAC,-0.019985009491653716
2018-08-09,XOM,0.02779333664433059
2018-08-09,CVX,-0.056865854753284095
2018-08-09,KO,-0.006227897301824492
2018-08-09,PEP,0.006868034269119194
2018-08-09,DIS,-0.030470914127423754
2018-08-10,AAPL,0.07864927103773733
2018-08-10,MSFT,0.024625803602100316
2018-08-10,AMZN,0.053464454222552193
2018-08-10,GOOGL,-0.04991562405347494
2018-08-10,META,-0.07944080772217899
2018-08-10,NVDA,0.07131761319325136
2018-08-10,TSLA,-0.2139303692514125
2018-08-10,JPM,-0.011299823962707678
2018-08-10,JNJ,0.06637735816564638
2018-08-10,V,0.042778302664927104
2018-08-10,PG,0.007104181867055859
2018-08-10,UNH,0.006098630910857272
2018-08-10,HD,0.09494578494221417
2018-08-10,MA,0.05314358409983533
2018-08-10,BAC,-0.00609628438918286
2018-08-10,XOM,0.04329698117163461
2018-08-10,CVX,-0.05848420885730998
2018-08-10,KO,-0.0013448184495093995
2018-08-10,PEP,0.012465237093609138
2018-08-10,DIS,-0.027249683143219183
2018-08-13,AAPL,0.058565917629402886
2018-08-13,MSFT,0.03612052693474599
2018-08-13,AMZN,0.04946735576415984
2018-08-13,GOOGL,-0.061699340101114775
2018-08-13,META,-0.10024993057484033
2018-08-13,NVDA,0.04778883591984506
2018-08-13,TSLA,-0.18481778735474974
2018-08-13,JPM,-0.0069759772963465805
2018-08-13,JNJ,0.0775043663213959
2018-08-13,V,0.046939797206925205
2018-08-13,PG,0.01950302628442424
2018-08-13,UNH,0.010181768484351483
2018-08-13,HD,0.09759033382245064
2018-08-13,MA,0.05777292333520423
2018-08-13,BAC,0.003100955341159617
2018-08-13,XOM,0.058169707947151705
2018-08-13,CVX,-0.045132275132275135
2018-08-13,KO,0.008952650482191515
2018-08-13,PEP,0.01579974038032561
2018-08-13,DIS,-0.023744541484716164
2018-08-14,AAPL,0.07936434711798057
2018-08-14,MSFT,0.03442317267233541
2018-08-14,AMZN,0.03657958482014956
2018-08-14,GOOGL,-0.060407021081752
2018-08-14,META,-0.1090497487714649
2018-08-14,NVDA,0.0385503117642334
2018-08-14,TSLA,-0.16735847428374173
2018-08-14,JPM,-0.009851101846336974
2018-08-14,JNJ,0.08730006954102909
2018-08-14,V,0.050253799550454836
2018-08-14,PG,0.02631539187394316
2018-08-14,UNH,0.011131270326621534
2018-08-14,HD,0.09019194311430745
2018-08-14,MA,0.06553354209321927
2018-08-14,BAC,-0.016384014263222557
2018-08-14,XOM,0.0511638396237053
2018-08-14,CVX,-0.042247524851191876
2018-08-14,KO,0.007196465774743421
2018-08-14,PEP,0.025257577373847928
2018-08-14,DIS,-0.018456527639554965
2018-08-15,AAPL,0.0647445159069715
2018-08-15,MSFT,0.052873244732961844
2018-08-15,AMZN,0.04651496318959758
2018-08-15,GOOGL,-0.044018088107850906
2018-08-15,META,-0.09586141591934505
2018-08-15,NVDA,0.06768278139191208
2018-08-15,TSLA,-0.12840522071100524
2018-08-15,JPM,-0.0018656025525927156
2018-08-15,JNJ,0.07668205947089035
2018-08-15,V,0.0581152420532407
2018-08-15,PG,0.015890204252223983
2018-08-15,UNH,0.021559077945345395
2018-08-15,HD,0.08336201358296624
2018-08-15,MA,0.08851750424066562
2018-08-15,BAC,0.005231345786488095
2018-08-15,XOM,0.07774828378287535
2018-08-15,CVX,0.004699778949757594
2018-08-15,KO,0.006529118568993075
2018-08-15,PEP,0.018385609291007077
2018-08-15,DIS,-0.031817770948205704
2018-08-16,AAPL,0.02135964073202623
2018-08-16,MSFT,0.04175822000514673
2018-08-16,AMZN,0.01140194644106618
2018-08-16,GOOGL,-0.052472946890798844
2018-08-16,META,-0.08082427017744687
2018-08-16,NVDA,0.06474244530276829
2018-08-16,TSLA,-0.12105995090170052
2018-08-16,JPM,-0.007893066793590253
2018-08-16,JNJ,0.06332846169533002
2018-08-16,V,0.039254769253653565
2018-08-16,PG,0.006673490057820919
2018-08-16,UNH,0.0063952971271987735
2018-08-16,HD,0.0720322092003507
2018-08-16,MA,0.06327040295874942
2018-08-16,BAC,-0.009619264468526567
2018-08-16,XOM,0.0693449603689944
2018-08-16,CVX,-0.001404251641894394
2018-08-16,KO,0.010683925763288915
2018-08-16,PEP,0.018356939381262594
2018-08-16,DIS,-0.027661890077997575
2018-08-17,AAPL,0.003088138608500657
2018-08-17,MSFT,0.052209909187240555
2018-08-17,AMZN,0.031255644929923054
2018-08-17,GOOGL,-0.04008558282664365
2018-08-17,META,-0.07767548906789412
2018-08-17,NVDA,0.10757044402582538
2018-08-17,TSLA,-0.06723720583108717
2018-08-17,JPM,-0.003996112962081577
2018-08-17,JNJ,0.052045231977099427
2018-08-17,V,0.04447783510114656
2018-08-17,PG,0.003685698768186585
2018-08-17,UNH,0.007063220709719875
2018-08-17,HD,0.0847165398687828
2018-08-17,MA,0.0828638320368551
2018-08-17,BAC,-0.01247592129187891
2018-08-17,XOM,0.06861035264231918
2018-08-17,CVX,0.002707027480337132
2018-08-17,KO,-0.005952351524919242
2018-08-17,PEP,-0.0002871144992822039
2018-08-17,DIS,-0.026120079811355112
2018-08-20,AAPL,0.013551670135946381
2018-08-20,MSFT,0.04530860504536838
2018-08-20,AMZN,0.0264878430871045
2018-08-20,GOOGL,-0.03901814812867965
2018-08-20,META,-0.05472463768115943
2018-08-20,NVDA,0.09797898983710374
2018-08-20,TSLA,-0.03054073638189536
2018-08-20,JPM,0.02624366994340188
2018-08-20,JNJ,0.033154851498178095
2018-08-20,V,0.045991686460807646
2018-08-20,PG,0.004307541937111914
2018-08-20,UNH,0.014521614701648922
2018-08-20,HD,0.07492213764490274
2018-08-20,MA,0.06570229350921908
2018-08-20,BAC,0.009056262839565177
2018-08-20,XOM,0.07384459262626475
2018-08-20,CVX,0.01483668850457276
2018-08-20,KO,-0.008082904619753584
2018-08-20,PEP,-0.001179292028382295
2018-08-20,DIS,-0.01967392294380188
2018-08-21,AAPL,0.023133012867542657
2018-08-21,MSFT,0.07180675881557308
2018-08-21,AMZN,0.03232417623259809
2018-08-21,GOOGL,-0.021224851856370686
2018-08-21,META,-0.0382342718109141
2018-08-21,NVDA,0.05174403959044804
2018-08-21,TSLA,-0.07321994408201304
2018-08-21,JPM,0.028404270013220323
2018-08-21,JNJ,0.05595202448680836
2018-08-21,V,0.06553323722090676
2018-08-21,PG,0.01736112959817704
2018-08-21,UNH,0.021295436935364398
2018-08-21,HD,0.05939130579743157
2018-08-21,MA,0.09003853613077117
2018-08-21,BAC,0.010368573161594119
2018-08-21,XOM,0.07600859653418213
2018-08-21,CVX,0.012718445904257969
2018-08-21,KO,0.01770934837273863
2018-08-21,PEP,0.02148547324271144
2018-08-21,DIS,-0.006807660887719003
2018-08-22,AAPL,0.012104055357418986
2018-08-22,MSFT,0.06726845677660775
2018-08-22,AMZN,0.00530736521602182
2018-08-22,GOOGL,-0.04062148823332257
2018-08-22,META,-0.061679336558396525
2018-08-22,NVDA,0.0029319699980177027
2018-08-22,TSLA,-0.0700797940557858
2018-08-22,JPM,0.024991586990517956
2018-08-22,JNJ,0.06856497742097334
2018-08-22,V,0.06302533465763394
2018-08-22,PG,0.02914600322222527
2018-08-22,UNH,0.02621457143833994
2018-08-22,HD,0.07310553101056994
2018-08-22,MA,0.08606296728445462
2018-08-22,BAC,0.00645550808099582
2018-08-22,XOM,0.0651453002240241
2018-08-22,CVX,0.018670310581268224
2018-08-22,KO,0.022756055784185936
2018-08-22,PEP,0.03200848315028182
2018-08-22,DIS,-0.013759795881173598
2018-08-23,AAPL,0.024629868621176332
2018-08-23,MSFT,0.06587953287043002
2018-08-23,AMZN,0.016532660675810718
2018-08-23,GOOGL,-0.03406615985206485
2018-08-23,META,-0.04331983805668016
2018-08-23,NVDA,-0.0037323824284399842
2018-08-23,TSLA,-0.06379100281162131
2018-08-23,JPM,0.017348092602511356
2018-08-23,JNJ,0.04683255279078691
2018-08-23,V,0.04936162693094981
2018-08-23,PG,0.01239020214745623
2018-08-23,UNH,0.02610078038094188
2018-08-23,HD,0.044349078052820845
2018-08-23,MA,0.07857399246216112
2018-08-23,BAC,0.0016185236623853516
2018-08-23,XOM,0.0950840436002598
2018-08-23,CVX,0.03830800174686466
2018-08-23,KO,0.01672653030360327
2018-08-23,PEP,0.011256907832859708
2018-08-23,DIS,0.006830601092896238
2018-08-24,AAPL,0.027849303524127178
2018-08-24,MSFT,0.05586031970742633
2018-08-24,AMZN,0.036297031054010054
2018-08-24,GOOGL,-0.03465440540395781
2018-08-24,META,-0.05574164734175047
2018-08-24,NVDA,-0.013494688024354495
2018-08-24,TSLA,-0.06762137974936466
2018-08-24,JPM,0.01501453820123233
2018-08-24,JNJ,0.026393568844329085
2018-08-24,V,0.03742589918661454
2018-08-24,PG,-0.002881743997706465
2018-08-24,UNH,0.00048060303032859686
2018-08-24,HD,0.03601771036587054
2018-08-24,MA,0.060634337473007394
2018-08-24,BAC,-0.002389738812654585
2018-08-24,XOM,0.0863768584356821
2018-08-24,CVX,0.03672389673152754
2018-08-24,KO,0.00958732594888767
2018-08-24,PEP,0.006565923556861586
2018-08-24,DIS,0.015219174337009145
2018-08-27,AAPL,0.011418985052036978
2018-08-27,MSFT,0.03997316975959708
2018-08-27,AMZN,0.024469829017264244
2018-08-27,GOOGL,-0.04952010570935994
2018-08-27,META,-0.05922461399752066
2018-08-27,NVDA,-0.03206763654141431
2018-08-27,TSLA,-0.030350439517587757
2018-08-27,JPM,-0.014362744620064927
2018-08-27,JNJ,0.023910358945457677
2018-08-27,V,0.026579555184596204
2018-08-27,PG,-0.0021388713772699797
2018-08-27,UNH,-0.01227841077396119
2018-08-27,HD,0.03287259184988889
2018-08-27,MA,0.0506217082831566
2018-08-27,BAC,-0.033043361458602094
2018-08-27,XOM,0.06692482215200002
2018-08-27,CVX,0.013348568531738048
2018-08-27,KO,0.012015115953684097
2018-08-27,PEP,0.0001002128764435728
2018-08-27,DIS,0.025608427170359604
2018-08-28,AAPL,0.023925790600500152
2018-08-28,MSFT,0.03746400479291889
2018-08-28,AMZN,0.04147308078351841
2018-08-28,GOOGL,-0.030901591802539152
2018-08-28,META,-0.04209690230341534
2018-08-28,NVDA,-0.02498579683438673
2018-08-28,TSLA,-0.013919685243883095
2018-08-28,JPM,-0.014149094614721358
2018-08-28,JNJ,0.029142138699927544
2018-08-28,V,0.03316664745215592
2018-08-28,PG,-0.007418080048374631
2018-08-28,UNH,-0.011100091705430581
2018-08-28,HD,0.029359263952399406
2018-08-28,MA,0.045564345382453686
2018-08-28,BAC,-0.03785111564163557
2018-08-28,XOM,0.06839734191914193
2018-08-28,CVX,0.021578737393886493
2018-08-28,KO,0.022686133684694187
2018-08-28,PEP,0.007125477394701818
2018-08-28,DIS,0.03080826386371882
2018-08-29,AAPL,0.012457214882239498
2018-08-29,MSFT,0.020818671181024317
2018-08-29,AMZN,0.002452329713227508
2018-08-29,GOOGL,-0.04552243425427871
2018-08-29,META,-0.06503695281409894
2018-08-29,NVDA,0.009076546216173043
2018-08-29,TSLA,-0.1319317399429527
2018-08-29,JPM,-0.024822011564331392
2018-08-29,JNJ,0.024392468348658047
2018-08-29,V,0.020668507029426797
2018-08-29,PG,-0.0031260199359013363
2018-08-29,UNH,-0.007670706351112777
2018-08-29,HD,0.02720431228969633
2018-08-29,MA,0.03750238413122253
2018-08-29,BAC,-0.04939061450369464
2018-08-29,XOM,0.05141425471405259
2018-08-29,CVX,0.01698891773183031
2018-08-29,KO,0.02763159566493467
2018-08-29,PEP,0.006074171720013233
2018-08-29,DIS,0.04000725755239043
2018-08-30,AAPL,0.009894177915716229
2018-08-30,MSFT,0.03261386779344866
2018-08-30,AMZN,0.0009888233002726121
2018-08-30,GOOGL,-0.036599435159331506
2018-08-30,META,-0.08556631389326719
2018-08-30,NVDA,0.04161217764293568
2018-08-30,TSLA,0.02490351311232053
2018-08-30,JPM,-0.014850194110499704
2018-08-30,JNJ,0.0350239044154812
2018-08-30,V,0.027439937263848302
2018-08-30,PG,0.003104933081261141
2018-08-30,UNH,0.006040402195302219
2018-08-30,HD,0.04187268747430539
2018-08-30,MA,0.046704506298097304
2018-08-30,BAC,-0.03925676616187401
2018-08-30,XOM,0.06580940935733892
2018-08-30,CVX,0.03814252973916821
2018-08-30,KO,0.03724337996550631
2018-08-30,PEP,-0.0030891084278074077
2018-08-30,DIS,0.03864382063434202
2018-08-31,AAPL,0.007252577862633558
2018-08-31,MSFT,0.025206576288552274
2018-08-31,AMZN,-0.020574148416073745
2018-08-31,GOOGL,-0.01961458489496093
2018-08-31,META,-0.09332498719626692
2018-08-31,NVDA,0.020706923257248766
2018-08-31,TSLA,-0.002123247823298091
2018-08-31,JPM,-0.005175273912050193
2018-08-31,JNJ,0.042979062546698366
2018-08-31,V,0.0188581154703491
2018-08-31,PG,0.01700049680710558
2018-08-31,UNH,0.011471497644690798
2018-08-31,HD,0.019689793397771327
2018-08-31,MA,0.03155241887639604
2018-08-31,BAC,-0.0390032347636905
2018-08-31,XOM,0.07843809841503124
2018-08-31,CVX,0.052929539007382065
2018-08-31,KO,0.052378995681601426
2018-08-31,PEP,-0.021354934474213882
2018-08-31,DIS,0.05026406847568765
2018-09-04,AAPL,0.01619279558760134
2018-09-04,MSFT,0.030922131929342678
2018-09-04,AMZN,-0.04253942104024466
2018-09-04,GOOGL,0.00018228005839593386
2018-09-04,META,-0.05100490768871224
2018-09-04,NVDA,0.01064079526392847
2018-09-04,TSLA,0.020245752285434016
2018-09-04,JPM,-0.0008795161672859875
2018-09-04,JNJ,0.039705636394045785
2018-09-04,V,0.010646581626152285
2018-09-04,PG,0.00398367100009045
2018-09-04,UNH,0.01226612003037486
2018-09-04,HD,-0.006402573985899274
2018-09-04,MA,0.029065789659939778
2018-09-04,BAC,-0.03193187109248652
2018-09-04,XOM,0.07300782759801794
2018-09-04,CVX,0.054340208453871996
2018-09-04,KO,0.03352436931106095
2018-09-04,PEP,-0.023606291867622753
2018-09-04,DIS,0.05466089997239343
2018-09-05,AAPL,0.004990310526755026
2018-09-05,MSFT,0.0396247728500565
2018-09-05,AMZN,-0.04281088017966528
2018-09-05,GOOGL,-0.01837176757328618
2018-09-05,META,-0.04982653427443484
2018-09-05,NVDA,0.0030837706962043576
2018-09-05,TSLA,0.0038843770036331993
2018-09-05,JPM,0.013081048867699563
2018-09-05,JNJ,0.025915010619556478
2018-09-05,V,0.02879813439129375
2018-09-05,PG,-0.016443164950568745
2018-09-05,UNH,0.006057880865839804
2018-09-05,HD,-0.02606767402395327
2018-09-05,MA,0.02347042581020209
2018-09-05,BAC,-0.01941623509617607
2018-09-05,XOM,0.05186932044585224
2018-09-05,CVX,0.05095846222459355
2018-09-05,KO,0.018930135160860617
2018-09-05,PEP,-0.04958848150682171
2018-09-05,DIS,0.057103064066852394
2018-09-06,AAPL,0.005502877790098726
2018-09-06,MSFT,0.031399758915708675
2018-09-06,AMZN,-0.035060843278132636
2018-09-06,GOOGL,-0.013647398687137158
2018-09-06,META,-0.031994093398141854
2018-09-06,NVDA,-0.010536348849497057
2018-09-06,TSLA,-0.06762947143619857
2018-09-06,JPM,0.011468118630207913
2018-09-06,JNJ,0.01634870705502678
2018-09-06,V,0.005995177791776163
2018-09-06,PG,-0.006050787156332782
2018-09-06,UNH,-0.001614450983703053
2018-09-06,HD,-0.04631371832227682
2018-09-06,MA,0.003404582722223548
2018-09-06,BAC,-0.020093326145244617
2018-09-06,XOM,0.060654282972838924
2018-09-06,CVX,0.08776063066262885
2018-09-06,KO,0.010886798435683298
2018-09-06,PEP,-0.06166277161752276
2018-09-06,DIS,0.041076880377463265
2018-09-07,AAPL,0.011160917966967832
2018-09-07,MSFT,0.024261520283576088
2018-09-07,AMZN,-0.04490105375319531
2018-09-07,GOOGL,-0.018403904075381394
2018-09-07,META,-0.03551275760549555
2018-09-07,NVDA,-0.02245911496804176
2018-09-07,TSLA,-0.04816716336264115
2018-09-07,JPM,0.015848049853664392
2018-09-07,JNJ,0.01509105124279242
2018-09-07,V,-0.009001833977539286
2018-09-07,PG,0.005971940062446279
2018-09-07,UNH,0.0026737414583064556
2018-09-07,HD,-0.037824982955673936
2018-09-07,MA,-0.012415196743554957
2018-09-07,BAC,-0.019209011317683933
2018-09-07,XOM,0.05252959375737043
2018-09-07,CVX,0.08944003194324579
2018-09-07,KO,0.025247410005240445
2018-09-07,PEP,-0.04039664894506234
2018-09-07,DIS,0.0455005055611728
2018-09-10,AAPL,0.039097802314266294
2018-09-10,MSFT,0.026242986284289227
2018-09-10,AMZN,-0.03542529435124109
2018-09-10,GOOGL,-0.025435295444024453
2018-09-10,META,-0.03825070045072487
2018-09-10,NVDA,-0.033533866619655184
2018-09-10,TSLA,-0.07950802015415093
2018-09-10,JPM,0.014350906689083676
2018-09-10,JNJ,0.0146386391608051
2018-09-10,V,-0.012273146500700993
2018-09-10,PG,-0.002193475968017
2018-09-10,UNH,0.04008226827839523
2018-09-10,HD,-0.07090950171559474
2018-09-10,MA,-0.007897229686623986
2018-09-10,BAC,-0.02719722095150956
2018-09-10,XOM,0.058716550956481095
2018-09-10,CVX,0.10797010865541834
2018-09-10,KO,0.015737339231813863
2018-09-10,PEP,-0.04781191297347265
2018-09-10,DIS,0.05612903225806454
2018-09-11,AAPL,-0.0335067336713637
2018-09-11,MSFT,-0.045756461099296986
2018-09-11,AMZN,-0.11669979619052406
2018-09-11,GOOGL,-0.08221190663342581
2018-09-11,META,-0.08774255755092208
2018-09-11,NVDA,-0.09938300831533164
2018-09-11,TSLA,-0.08073303881519978
2018-09-11,JPM,-0.018964728350607918
2018-09-11,JNJ,-0.005474452554744547
2018-09-11,V,-0.06850654720386584
2018-09-11,PG,-0.0069192513427241975
2018-09-11,UNH,0.007758928723349934
2018-09-11,HD,-0.09428609883112982
2018-09-11,MA,-0.07736334744239337
