Date,,mom_1m,mom_3m,vol_20d
2018-10-11,XOM,-0.018402403678356216,-0.010430163948470184,0.011967419580960016
2018-10-11,CVX,0.022790596043245515,-0.03613899918224195,0.013850828494417386
2018-10-11,KO,-0.026380491887811996,0.0062743623939898185,0.009491124379528294
2018-10-11,PEP,-0.07717016298528767,-0.0599921029803675,0.010224223698679417
2018-10-11,DIS,0.015376013419066137,0.010479458406751352,0.013330769302443044
2018-10-12,AAPL,-0.019007958851086082,0.16733924911053277,0.018024228354722352
2018-10-12,MSFT,-0.02940815613881098,0.048392358350153986,0.01743195951954672
2018-10-12,AMZN,-0.10114228567695382,-0.01858995111084294,0.021943487619235723
2018-10-12,GOOGL,-0.05210931596865542,-0.06349334165416876,0.016160409158847814
2018-10-12,META,-0.04722359940505705,-0.2581189982145441,0.017051737540967497
2018-10-12,NVDA,-0.0913636113454035,-0.006075960901663513,0.02885886590736664
2018-10-12,TSLA,-0.10598892072984312,-0.16549365606845556,0.05959744511635701
2018-10-12,JPM,-0.05119822431817922,-0.026131866367840373,0.013345903248120291
2018-10-12,JNJ,-0.04297146694594789,0.0807385004288359,0.009628855499246153
2018-10-12,V,-0.05117284388066046,0.013312646635889047,0.017880252266183134
2018-10-12,PG,-0.052600868294406244,0.0031458661618166683,0.0112461685356696
2018-10-12,UNH,-0.022243321357018342,0.013549254249046072,0.010117301727095372
2018-10-12,HD,-0.08091208448515552,-0.027178686717801548,0.011073330828385512
2018-10-12,MA,-0.05882325237482977,0.0018498836929494722,0.021464252132389068
2018-10-12,BAC,-0.05566072211664963,-0.039568118042779266,0.013340465161495441
2018-10-12,XOM,-0.011386065784795618,-0.0032769763442785926,0.011837090379685106
2018-10-12,CVX,0.012834726737643187,-0.03325152276950294,0.013781168520680712
2018-10-12,KO,-0.025071213710913476,0.007385490138516637,0.009439765457248714
2018-10-12,PEP,-0.08439407919275987,-0.06015675456193248,0.010327961433570277
2018-10-12,DIS,0.017513134851138368,0.021845783578635647,0.013254514956983907
2018-10-15,AAPL,-0.02898667849463976,0.1392505826914725,0.017645134395371496
2018-10-15,MSFT,-0.050763186585961795,0.019830114145845013,0.01770433367178227
2018-10-15,AMZN,-0.10620295504494492,-0.04500170830779915,0.021185061294205165
2018-10-15,GOOGL,-0.06412580811161739,-0.09120557823376896,0.016192866536873247
2018-10-15,META,-0.05421389847215363,-0.2689175675032144,0.016944314021347887
2018-10-15,NVDA,-0.14856200876359182,-0.07162621274211067,0.030214783914972083
2018-10-15,TSLA,-0.12063008130081299,-0.19554495716483744,0.05961953537524744
2018-10-15,JPM,-0.05652592008037882,-0.031009787686299695,0.013293055496341955
2018-10-15,JNJ,-0.039939393453530925,0.04420727719793871,0.009568720498917632
2018-10-15,V,-0.0718511598941306,-0.01592196586006389,0.018233050191140566
2018-10-15,PG,-0.041588636491139974,0.010378279120789369,0.011604319275729719
2018-10-15,UNH,-0.019074048495046236,0.04320537017912485,0.010092601434976572
2018-10-15,HD,-0.08567843319973101,-0.04442353982790581,0.011089215711101868
2018-10-15,MA,-0.0798689503353689,-0.028072089045340753,0.021751997108770703
2018-10-15,BAC,-0.08070195798261426,-0.06511965834030986,0.013804628219992812
2018-10-15,XOM,-0.025359899108067907,-0.00799743586567414,0.011798299798797138
2018-10-15,CVX,-0.003783494967374068,-0.03178702253802956,0.013881892673287962
2018-10-15,KO,-0.023503350171109494,0.0008960162912052816,0.00935382503204146
2018-10-15,PEP,-0.07803398177788734,-0.07265395894428162,0.010152051581137108
2018-10-15,DIS,0.03827840537764904,0.028484231943031624,0.013316912756738271
2018-10-16,AAPL,0.019599854014880513,0.17079763361893097,0.018316721849740713
2018-10-16,MSFT,-0.010308494769745269,0.05971421653702724,0.01907433753271557
2018-10-16,AMZN,-0.046157555174708875,-0.01245848978794517,0.022314019237770422
2018-10-16,GOOGL,-0.023062545429372472,-0.06581560377583318,0.017465001097192796
2018-10-16,META,-0.011209366048075764,-0.24159342758884228,0.018796627420398213
2018-10-16,NVDA,-0.10260414978355237,-0.022752434895624507,0.032314500164680786
2018-10-16,TSLA,-0.061899674399674365,-0.14593330245484026,0.06118945941479853
2018-10-16,JPM,-0.03921960580498152,-0.019088027788151996,0.014328726991034237
2018-10-16,JNJ,-0.024132778226161,0.07576638477801279,0.010672851018401657
2018-10-16,V,-0.030429461902342414,0.007331127551210015,0.019762587719425573
2018-10-16,PG,-0.03846051878088608,0.025439123520056617,0.01198254983887926
2018-10-16,UNH,0.03297267497401313,0.07071940814154343,0.014718249848139155
2018-10-16,HD,-0.07110187993689276,-0.031781889859694434,0.011088956201234635
2018-10-16,MA,-0.03905592786184853,-0.001610543165502798,0.023206729417830325
2018-10-16,BAC,-0.057763243093801986,-0.048584735863887674,0.014961124308061154
2018-10-16,XOM,-0.026489435229814506,-0.002232101337400594,0.011845500673840102
2018-10-16,CVX,0.0,-0.02374158821026895,0.013880409078039491
2018-10-16,KO,-0.0179314698281815,0.016739210905888147,0.009731713719940588
2018-10-16,PEP,-0.06937823378096852,-0.05708467118563443,0.01097232872579515
2018-10-16,DIS,0.062494170319932874,0.049764998617638945,0.014223017729343746
2018-10-17,AAPL,0.013584918754590447,0.15683539346361508,0.01835455344463697
2018-10-17,MSFT,-0.02215550264002486,0.0643332845020903,0.01885397794485977
2018-10-17,AMZN,-0.05632003297184507,0.010347661571895816,0.022383014041808987
2018-10-17,GOOGL,-0.033862013456061435,-0.05963500863766025,0.01739033958403001
2018-10-17,META,-0.005489706799750582,-0.23388918256523628,0.018376098890124145
2018-10-17,NVDA,-0.10314429627158439,-0.035038915213388755,0.03229317521176051
2018-10-17,TSLA,-0.0462486774436367,-0.15129726868614957,0.0601833353177927
2018-10-17,JPM,-0.03230723281397774,0.0066134155194679245,0.012766376675147165
2018-10-17,JNJ,-0.007804854762870961,0.1148358721304441,0.011809887098948438
2018-10-17,V,-0.03518531641981437,0.017883711019566206,0.019820239238333284
2018-10-17,PG,-0.02545918672596381,0.039757832979653074,0.012289658942948912
2018-10-17,UNH,0.015132344754289262,0.060320788712043605,0.015381980786870551
2018-10-17,HD,-0.12257969752448505,-0.08148359674461014,0.013984215961832934
2018-10-17,MA,-0.05640875423693348,0.00772149007378875,0.023166721061510624
2018-10-17,BAC,-0.04332591971415023,-0.021247151068885306,0.013871015728209831
2018-10-17,XOM,-0.025511035223419465,0.004018841622517977,0.011493357991521761
2018-10-17,CVX,-0.007127504850577671,-0.026879030799831338,0.013584978445463435
2018-10-17,KO,-0.0015094320855029153,0.025265808046247118,0.009920044845312097
2018-10-17,PEP,-0.04961376960861985,-0.05656508061344867,0.01127040240102557
2018-10-17,DIS,0.06928664555783204,0.04448285272446095,0.014264103788061457
2018-10-18,AAPL,-0.010750326555618472,0.1323243705743944,0.01904918785718163
2018-10-18,MSFT,-0.0287979090753,0.02507644151531907,0.018903226406016518
2018-10-18,AMZN,-0.08082349643379949,-0.02369741412582016,0.02323517194490397
2018-10-18,GOOGL,-0.06502910181790211,-0.08345509873051193,0.017745550136348036
2018-10-18,META,-0.04992027474549254,-0.26207487853672484,0.01875877495090695
2018-10-18,NVDA,-0.11936191905115967,-0.044767253743885016,0.03215829503798215
2018-10-18,TSLA,-0.11741837098125374,-0.1583952394847239,0.06045987966789587
2018-10-18,JPM,-0.07449711184000463,-0.021870842591901418,0.012774451903257308
2018-10-18,JNJ,-0.006870362704200272,0.11598260931797033,0.011526390973886646
2018-10-18,V,-0.05521019614522127,-0.010678219256463173,0.02004941346175256
2018-10-18,PG,-0.036280238517839125,0.02888982887251168,0.011759370256907178
2018-10-18,UNH,0.005528792831403173,0.05920475436794326,0.015367017623389195
2018-10-18,HD,-0.14744907298449317,-0.103994899193105,0.014566245297242654
2018-10-18,MA,-0.06571673723151361,-0.013715513230446286,0.02307205739745286
2018-10-18,BAC,-0.08873366045002817,-0.057929225773748705,0.014307142629238932
2018-10-18,XOM,-0.03289049073399175,0.015882683584814483,0.011540403396327661
2018-10-18,CVX,-0.01723685663095864,-0.029978107224615913,0.013596990837107017
2018-10-18,KO,-0.007611980357462356,0.01585876187689994,0.00933732718178313
2018-10-18,PEP,-0.05127345246008985,-0.06195787594298441,0.010677074003459325
2018-10-18,DIS,0.058255133327139275,0.04218135236526677,0.014118817628932093
2018-10-19,AAPL,-0.0031819181382718442,0.14849380137522017,0.019215851827517484
2018-10-19,MSFT,-0.043347313311002944,0.009944827996077654,0.018823852154513945
2018-10-19,AMZN,-0.09271717327572915,-0.02107103218645945,0.023099348575584475
2018-10-19,GOOGL,-0.0724993388170806,-0.08738235810871287,0.017643892254629603
2018-10-19,META,-0.07209974701843147,-0.269593665544545,0.01842199910505954
2018-10-19,NVDA,-0.13942429401055367,-0.0806996179985977,0.03328160214090699
2018-10-19,TSLA,-0.1284850191314666,-0.14248044604295185,0.06047921609586662
2018-10-19,JPM,-0.08399608584283891,-0.041254141982126735,0.012773301401187015
2018-10-19,JNJ,-0.020550588791304003,0.10538620867447168,0.011406551149758564
2018-10-19,V,-0.061236364656066966,0.0019079114729076974,0.020058407980002902
2018-10-19,PG,0.03182964181186132,0.12185466261726763,0.023427359696978116
2018-10-19,UNH,-0.0041144200626959115,0.05308142943414196,0.015419879613381442
2018-10-19,HD,-0.14789112863040066,-0.1061099617026896,0.014223123529008484
2018-10-19,MA,-0.08172781426042919,-0.021885306423824802,0.023029173801256936
2018-10-19,BAC,-0.0920346357035906,-0.07458023647128686,0.014400261651811316
2018-10-19,XOM,-0.033612383086878084,0.01740613105405986,0.011486111365823315
2018-10-19,CVX,-0.010879019063625872,-0.01710130941816057,0.013234202465501672
2018-10-19,KO,-0.006687677385071589,0.039503660783615224,0.010068491122248236
2018-10-19,PEP,-0.042832095911610746,-0.027699119446793596,0.012071844933048243
2018-10-19,DIS,0.06516176201791257,0.0702479338842974,0.014525101778502645
2018-10-22,AAPL,0.01375503056029137,0.14728794093519282,0.018988126505491247
2018-10-22,MSFT,-0.04045245577552514,0.022212729602733905,0.018960345351074288
2018-10-22,AMZN,-0.06564456582472156,-0.02183420436902761,0.023252244945487346
2018-10-22,GOOGL,-0.051830401254917,-0.11666504467910976,0.017624225241979482
2018-10-22,META,-0.05002148161787279,-0.2789863511436157,0.018032190085422263
2018-10-22,NVDA,-0.12232615507189748,-0.06976891472742319,0.03329334192569851
2018-10-22,TSLA,-0.1275476429287865,-0.12265050154573931,0.06049121752513594
2018-10-22,JPM,-0.09123205129443124,-0.06195640256361701,0.012927209104171188
2018-10-22,JNJ,-0.029464935552790394,0.07919904623497787,0.010811949065041003
2018-10-22,V,-0.06255883193763645,0.005918266568901709,0.020108031587315927
2018-10-22,PG,0.018050574401524022,0.10609145381076379,0.023090670542912202
2018-10-22,UNH,-0.016841158391844302,0.03661128284389492,0.015619774969175902
2018-10-22,HD,-0.15849324063747516,-0.11050025064865665,0.013908319673289432
2018-10-22,MA,-0.0772649935216736,-0.02310914114442486,0.023164678411335706
2018-10-22,BAC,-0.11760843097652651,-0.1075601954399732,0.015746775400390305
2018-10-22,XOM,-0.04718930375781483,-0.012334817994647751,0.010737008887404722
2018-10-22,CVX,-0.032289115680257496,-0.04448578760363198,0.01291213944643612
2018-10-22,KO,-0.013103659657941469,0.024286274170479905,0.009915648542918576
2018-10-22,PEP,-0.047868369351669826,-0.03860383459466965,0.011126660287544936
2018-10-22,DIS,0.07132957590316913,0.0684666420936233,0.014035416810216235
2018-10-23,AAPL,0.008734789385630437,0.14726145404188284,0.019053328495545852
2018-10-23,MSFT,-0.05701248977771178,-0.020738839242631868,0.019142692957030027
2018-10-23,AMZN,-0.08564072871647466,-0.05092803751857944,0.02257959281930799
2018-10-23,GOOGL,-0.0548098357866077,-0.12620621521364994,0.017335058371498506
2018-10-23,META,-0.06662233238619197,-0.29016091954022993,0.01803274290141627
2018-10-23,NVDA,-0.1680182547953779,-0.12187464423096961,0.0340667011403144
2018-10-23,TSLA,-0.018489691521470286,-0.04729214340198318,0.06735703402460155
2018-10-23,JPM,-0.09196427700917442,-0.07988954861145414,0.0129943195502713
2018-10-23,JNJ,-0.011088822021620426,0.0873816151112512,0.010409075175904791
2018-10-23,V,-0.06698802958222816,-0.023169880624426042,0.02013760821041647
2018-10-23,PG,0.043457172315268355,0.10650263916760805,0.022806569968316728
2018-10-23,UNH,-0.009308295223735441,0.04272099326746526,0.015474944499750285
2018-10-23,HD,-0.14145494999174946,-0.10702778116107314,0.013935513483041674
2018-10-23,MA,-0.08436831231020248,-0.05358055716135324,0.023144753839404245
2018-10-23,BAC,-0.12099964170548183,-0.12613761438478877,0.015811900816880345
2018-10-23,XOM,-0.07801504188741748,-0.03499278829294472,0.011102617752510618
2018-10-23,CVX,-0.0750688664435295,-0.0833499677097399,0.014395343348534269
2018-10-23,KO,0.006259745990663701,0.014382430193356832,0.009882807726598183
2018-10-23,PEP,-0.018721922144152803,-0.036112592592592696,0.011266472569493362
2018-10-23,DIS,0.04504748982360929,0.060005505092210365,0.014042427914036102
2018-10-24,AAPL,-0.03192706065024342,0.1113383909745016,0.020504825517934425
2018-10-24,MSFT,-0.10582402234636878,-0.06295920458204451,0.02228044329444091
2018-10-24,AMZN,-0.15717505254361763,-0.0795353982300886,0.025526900643843022
2018-10-24,GOOGL,-0.11455995319348544,-0.17765931533287116,0.020418154468121508
2018-10-24,META,-0.1144260505730399,-0.17145126517644393,0.02091706996755406
2018-10-24,NVDA,-0.2571242520080548,-0.21715599732487267,0.0394118404509742
2018-10-24,TSLA,-0.041498056413834306,-0.059188095855365885,0.06717310717402113
2018-10-24,JPM,-0.10634911323595553,-0.09425264576479453,0.013279752173671932
2018-10-24,JNJ,-0.008380721919741818,0.062384956402257385,0.010648953769755762
2018-10-24,V,-0.10238010309350454,-0.05626148981542767,0.02131971957447728
2018-10-24,PG,0.0858006212782425,0.1268929569451649,0.023388567040135803
2018-10-24,UNH,-0.02740649598004341,0.0006633168443461734,0.017111969560662185
2018-10-24,HD,-0.1471239469233354,-0.10798866096738913,0.01381950501914289
2018-10-24,MA,-0.11801176432654525,-0.05533025477078524,0.02399800552172979
2018-10-24,BAC,-0.1460119306285308,-0.14940279660744116,0.016567390078032367
2018-10-24,XOM,-0.10264038676087772,-0.06907836011703927,0.012300259601375915
2018-10-24,CVX,-0.10659195069531002,-0.10237235993610605,0.015309781155261274
2018-10-24,KO,0.022975601706230364,0.019186265204903297,0.009994686869138476
2018-10-24,PEP,0.009098661914045403,-0.009312682468207267,0.012685928941845077
2018-10-24,DIS,-0.01786355475763024,-0.016804457225018,0.0183453994506526
2018-10-25,AAPL,-0.0028401716318769976,0.15477316734600044,0.02057778349022679
2018-10-25,MSFT,-0.05002757498995136,0.009415877871693734,0.026383677452389516
2018-10-25,AMZN,-0.09756690381547961,-0.01931468631518707,0.030561939415159237
2018-10-25,GOOGL,-0.0757673053453336,-0.11916537297555363,0.02301162163847488
2018-10-25,META,-0.09583707696915245,-0.1368860426553834,0.022452661072900237
2018-10-25,NVDA,-0.22127018644342045,-0.17479315865128053,0.041261440437562094
2018-10-25,TSLA,0.01705533778774826,0.0594942459115686,0.07027691206229673
2018-10-25,JPM,-0.0820337541054964,-0.08990270503540665,0.014021559019251789
2018-10-25,JNJ,0.002136890500550548,0.05941043083900244,0.010772919023512807
2018-10-25,V,-0.058476376048726686,0.00014890923981836224,0.02419811964021558
2018-10-25,PG,0.07844404949532224,0.11428995124330932,0.02339504387182647
2018-10-25,UNH,0.0050518276971944776,0.03584550821042365,0.018495170352847
2018-10-25,HD,-0.13719424383687306,-0.0869663377960399,0.014491047957814676
2018-10-25,MA,-0.08016627078384797,0.007340004537090605,0.026426398423062186
2018-10-25,BAC,-0.11742514247696056,-0.13971893016725934,0.017294881428686727
2018-10-25,XOM,-0.08706815922446598,-0.03419274139347317,0.012645281685306655
2018-10-25,CVX,-0.08525996069322839,-0.1058592954097819,0.015674613821818423
2018-10-25,KO,0.014408381971586559,0.015050638243776504,0.010054527928612103
2018-10-25,PEP,0.0122004542528511,-0.004102890944760462,0.0126411353144829
2018-10-25,DIS,-0.009119886665486132,0.013677536231883947,0.01905140905376085
2018-10-26,AAPL,-0.03842398988576601,0.14302896105253105,0.020810201712165063
2018-10-26,MSFT,-0.06505965742387976,0.018714352406275836,0.02646945599615609
2018-10-26,AMZN,-0.18389154388021733,-0.07666842773799754,0.03459857342034931
2018-10-26,GOOGL,-0.10238071487946798,-0.11893132984877586,0.02319077244643682
2018-10-26,META,-0.13900734423122485,-0.1501812229627031,0.023110653490434802
2018-10-26,NVDA,-0.2584979998490453,-0.1874090151134168,0.0391644715281042
2018-10-26,TSLA,0.07602932496963599,0.14036402735633002,0.062402361943428665
2018-10-26,JPM,-0.09040273526020748,-0.10782729071819208,0.013998349198740588
2018-10-26,JNJ,-0.009118049206721546,0.043184218595618606,0.01104654368483479
2018-10-26,V,-0.08191816552407127,0.010718261737494572,0.02447624902783974
2018-10-26,PG,0.06974161436101745,0.10524578795436423,0.023704960573094836
2018-10-26,UNH,-0.024392188457245445,0.020551402648594008,0.019137576962647607
2018-10-26,HD,-0.16723489207285425,-0.12242595840924098,0.01589669209191382
2018-10-26,MA,-0.1105644660238857,-0.0007238845714345743,0.02716689527859574
2018-10-26,BAC,-0.11860179374176893,-0.15308182014202854,0.017130850080904193
2018-10-26,XOM,-0.0960882565334219,-0.04173020372397318,0.012669916102366183
2018-10-26,CVX,-0.0893312637177941,-0.11921723498250114,0.0156859173705432
2018-10-26,KO,-0.0019189093247076183,0.0017565496879321518,0.010441956083432772
2018-10-26,PEP,-0.005381764812303902,-0.02462598052407572,0.01349472361040471
2018-10-26,DIS,-0.024525316455696222,0.0050720043474323795,0.019019470080784404
2018-10-29,AAPL,-0.05976786140267176,0.11935834572119552,0.02103286383716383
2018-10-29,MSFT,-0.09192341733824005,-0.016938348606827414,0.02686574812068684
2018-10-29,AMZN,-0.2317124313529706,-0.13421550094517953,0.0365293503017413
2018-10-29,GOOGL,-0.14278302514300922,-0.15685139206469156,0.024793845946608363
2018-10-29,META,-0.1360209169402895,-0.17667168849229342,0.02337306470928517
2018-10-29,NVDA,-0.3394405405560694,-0.24155817167662275,0.038934312691399374
2018-10-29,TSLA,0.26468305450590046,0.12312839605554426,0.04969403368692959
2018-10-29,JPM,-0.0643858187839198,-0.08148573465064246,0.014406672232585014
2018-10-29,JNJ,-0.004532467847806254,0.04473060555352637,0.010778337817393806
2018-10-29,V,-0.10490948507218179,-0.015940285239142482,0.024802926200311284
2018-10-29,PG,0.06961606636082229,0.10071181502475124,0.023701981071356328
2018-10-29,UNH,-0.035832644645346634,0.016461321834022824,0.018925413778590368
2018-10-29,HD,-0.1638834411888871,-0.11858649361184337,0.016043109722551734
2018-10-29,MA,-0.14079095525886443,-0.03394980389725144,0.02769185199073241
2018-10-29,BAC,-0.09663754005376657,-0.13409647233382205,0.01720643673157477
2018-10-29,XOM,-0.09373321502865128,-0.04494949494949485,0.012246335364420186
2018-10-29,CVX,-0.10910603075277969,-0.12904337389048604,0.015342385974281144
2018-10-29,KO,0.005830730770086667,0.004834366739951967,0.010778389052554316
2018-10-29,PEP,0.009799705645429979,-0.009995546538670963,0.014210522688886387
2018-10-29,DIS,-0.03332170272156321,-0.004580975478307825,0.018990236600533856
2018-10-30,AAPL,-0.061373465246819414,0.06221375805039098,0.02093072342111919
2018-10-30,MSFT,-0.10279526289111096,-0.019962913075254995,0.026878617309502816
2018-10-30,AMZN,-0.23645452912650422,-0.14842780593933802,0.03654865357855595
2018-10-30,GOOGL,-0.13158174467929618,-0.14880964009194686,0.025231150176727755
2018-10-30,META,-0.09985225313962076,-0.14815030585493738,0.024451519802499284
2018-10-30,NVDA,-0.29844458394364237,-0.1759882946459147,0.04663617569820144
2018-10-30,TSLA,0.0617960440876153,0.0965945353011568,0.04920152699213632
2018-10-30,JPM,-0.05327506801019177,-0.07103233170002166,0.015077988337139725
2018-10-30,JNJ,0.0076131160139614185,0.06807246807246803,0.011987684196488615
2018-10-30,V,-0.11953316356621957,-0.03815046427894653,0.0248407659159619
2018-10-30,PG,0.07542629088555053,0.11566619078808005,0.023735630658212086
2018-10-30,UNH,-0.04017199473451816,0.022939370750543198,0.018954548283001804
2018-10-30,HD,-0.15107046684618863,-0.09762111241476634,0.017034128455831722
2018-10-30,MA,-0.1601154034319262,-0.06594596793466923,0.02777907973217669
2018-10-30,BAC,-0.0967449532286705,-0.1388732464202358,0.017391935692565506
2018-10-30,XOM,-0.0819476683930207,-0.009929323131850909,0.013459587795493819
2018-10-30,CVX,-0.10877208351584178,-0.10750372846991396,0.01614336928796872
2018-10-30,KO,0.03032489190858545,0.03545419558281271,0.012087593371137021
2018-10-30,PEP,0.027683178008442555,0.009513297382190533,0.013549762979504316
2018-10-30,DIS,-0.012723762723762633,0.015891647855530433,0.01911882177714488
2018-10-31,AAPL,-0.04540775414561826,0.059022907662962476,0.021691641323143804
2018-10-31,MSFT,-0.07248348231636226,-0.003400447427293063,0.02795285967369725
2018-10-31,AMZN,-0.18936646189589668,-0.12883178054112399,0.03864672560912032
2018-10-31,GOOGL,-0.09693354320447978,-0.12130210051688106,0.027176315476677728
2018-10-31,META,-0.04732316575660589,-0.13936610534671434,0.025714872412985552
2018-10-31,NVDA,-0.26406432950412906,-0.15831821243598465,0.048094944703255725
2018-10-31,TSLA,0.12058999402033077,-0.034961613890236,0.04892979348227196
2018-10-31,JPM,-0.03669695456814781,-0.054780240236709576,0.015840214272049315
2018-10-31,JNJ,-0.0037411148522259463,0.07342195540308749,0.011813462330142457
2018-10-31,V,-0.07910390381994203,-0.006200497850192388,0.02671685440669447
2018-10-31,PG,0.060523981624899026,0.09101705395106352,0.023411699397024647
2018-10-31,UNH,-0.034217037532466965,0.02409140549877531,0.019206140360070206
2018-10-31,HD,-0.14093676663025723,-0.09649791285160203,0.017065650965336278
2018-10-31,MA,-0.11002783592905285,-0.020443818745315534,0.030892199346207672
2018-10-31,BAC,-0.07039290448459212,-0.11661718863338011,0.018323943479063364
2018-10-31,XOM,-0.07841017358177849,0.007411542356797085,0.013927945577064626
2018-10-31,CVX,-0.10499330344144875,-0.08921513436638906,0.016243690306578962
2018-10-31,KO,0.029443760943182573,0.045599551038223884,0.011580286462426152
2018-10-31,PEP,0.03353231248377897,-0.012057159869008571,0.0136095308307954
2018-10-31,DIS,-0.02392925264435586,0.01854700081425853,0.019081240809300667
2018-11-01,AAPL,-0.04248364828216322,0.07213408247606834,0.0217514240075295
2018-11-01,MSFT,-0.080510889476898,-0.016234756097560976,0.027683804007473365
2018-11-01,AMZN,-0.14708924803867351,-0.08652490827021486,0.04016824380973683
2018-11-01,GOOGL,-0.10362886591106024,-0.12290789891771658,0.02660523668747366
2018-11-01,META,-0.06575140060333684,-0.1464169197885027,0.025327272636372754
2018-11-01,NVDA,-0.23928822817242446,-0.1343219979205682,0.049203910620772694
2018-11-01,TSLA,0.16784458589651607,-0.011171282952699757,0.04743618269500282
2018-11-01,JPM,-0.04615590041838524,-0.06273143423623062,0.015633969572832057
2018-11-01,JNJ,0.012925487420371917,0.07454905373811838,0.011877586162456624
2018-11-01,V,-0.05707781746865592,0.008782381284235807,0.027093241089623455
2018-11-01,PG,0.08857349224517908,0.09782449457954878,0.02308288102427444
2018-11-01,UNH,-0.03675008710979932,0.017903633142297704,0.019117475066965182
2018-11-01,HD,-0.11421228783169968,-0.07272861709267542,0.018121325896823397
2018-11-01,MA,-0.10384560714924362,-0.006183229008293489,0.030467826236096455
2018-11-01,BAC,-0.07297560259210989,-0.11316506736726761,0.018179323301555788
2018-11-01,XOM,-0.06362410368220606,0.016228328062675823,0.014368741796487014
2018-11-01,CVX,-0.11276266847012217,-0.09529884638497843,0.016234038642394505
2018-11-01,KO,0.040768407161176246,0.03274018362768438,0.011623342300385421
2018-11-01,PEP,0.03735160354261757,-0.0330058131569162,0.013576814458768335
2018-11-01,DIS,-0.006892941279120546,0.017703862660944036,0.019200995856030474
2018-11-02,AAPL,-0.08994050958046707,-0.004101166136604606,0.026043279618960302
2018-11-02,MSFT,-0.05878456901520235,-0.014763129265156771,0.027698004433134804
2018-11-02,AMZN,-0.1277298865624117,-0.09861723718035453,0.04017639433538167
2018-11-02,GOOGL,-0.08969678159782679,-0.13426856957508915,0.0266787949765619
2018-11-02,META,-0.05350960025180984,-0.1903171953255426,0.025321975729128515
2018-11-02,NVDA,-0.23036508461886462,-0.15340293908622193,0.04892689452990786
2018-11-02,TSLA,0.22914304874738556,0.012925835442316291,0.04341890470577531
2018-11-02,JPM,-0.05970763845995475,-0.06814030314807618,0.01563312462339602
2018-11-02,JNJ,0.009436536085121405,0.07275766206743639,0.011870960750751062
2018-11-02,V,-0.04758001283056512,0.002039852110722107,0.027064345001498975
2018-11-02,PG,0.10605056726624285,0.09800174585022225,0.023085045940881583
2018-11-02,UNH,-0.027239093188985097,0.020040097553355007,0.01909305307097561
2018-11-02,HD,-0.09521529768697634,-0.07583003064816018,0.018030873514999535
2018-11-02,MA,-0.0842693172405633,-0.01791370558375638,0.03043715862494844
2018-11-02,BAC,-0.08343076817265338,-0.11092813477670072,0.018240622407164273
2018-11-02,XOM,-0.04243235395130762,0.03260088631176039,0.014966661220078637
2018-11-02,CVX,-0.08178832328947616,-0.06812814033293668,0.01822672616055558
2018-11-02,KO,0.046882045073524115,0.03764635585645659,0.011641285415915689
2018-11-02,PEP,0.04283211323371372,-0.044870216128688245,0.013610183998203657
2018-11-02,DIS,-0.00825647782169514,-0.006598627485483011,0.019101598446566833
2018-11-05,AAPL,-0.10127047596898653,-0.023145732085195325,0.026624359864599302
2018-11-05,MSFT,-0.04119988977889266,-0.008538358748624408,0.027811818575049014
2018-11-05,AMZN,-0.1385706347736353,-0.12600403762724965,0.04032540252627404
2018-11-05,GOOGL,-0.09599075980653349,-0.15934417215960306,0.02675330307073649
2018-11-05,META,-0.05497997838937274,-0.19112126652521622,0.025400792501822266
2018-11-05,NVDA,-0.21525050034253634,-0.17535810223498538,0.04892472234395896
2018-11-05,TSLA,0.3033046445975274,-0.10056234612542325,0.04181973646002471
2018-11-05,JPM,-0.048156327641282526,-0.06544180283435297,0.01564967495083874
2018-11-05,JNJ,0.022307791247307085,0.0889233298511809,0.012090650175822195
2018-11-05,V,-0.03817502645045667,-0.0019716353370825557,0.0265546316223003
2018-11-05,PG,0.11999331150054848,0.1133503608205626,0.023191993455133366
2018-11-05,UNH,-0.030357032361858716,0.016506731130994323,0.019094911665217634
2018-11-05,HD,-0.0721988286292482,-0.07060092380317795,0.01813734359994152
2018-11-05,MA,-0.07156515529825613,-0.021842307226239144,0.03008250880310836
2018-11-05,BAC,-0.07180514819740225,-0.10519901091644779,0.018345418322240258
2018-11-05,XOM,-0.04335750131187044,0.014929516060991466,0.014736469415688215
2018-11-05,CVX,-0.05115973530406226,-0.04104351561660957,0.020366431785782433
2018-11-05,KO,0.06127890302921668,0.05600529113635577,0.011709882471899793
2018-11-05,PEP,0.07434197627034211,0.009973298262394348,0.014585859885987127
2018-11-05,DIS,0.0056873722562871265,-0.009626323619497668,0.018952134235399366
2018-11-06,AAPL,-0.08945240015566758,-0.013351613540662943,0.026519053236430553
2018-11-06,MSFT,-0.028012766284703505,-0.012240751052626453,0.027632472874747887
2018-11-06,AMZN,-0.11886270260992693,-0.12918495430740184,0.040420349099117556
2018-11-06,GOOGL,-0.07470236441431433,-0.15203051622646557,0.026995823120060696
2018-11-06,META,-0.046486486486486456,-0.19030132843719627,0.025478794097077234
2018-11-06,NVDA,-0.20584500795859095,-0.1828052106369511,0.04890270139233257
2018-11-06,TSLA,0.36118893678160924,-0.07906258986686532,0.04126452309340531
2018-11-06,JPM,-0.04965603747329639,-0.06300676328502408,0.01569699786868944
2018-11-06,JNJ,0.02297799279530799,0.09417236615149616,0.012082472803675654
